entity:ID,name,:LABEL
en2502,what team won the-to-back nba championships in 1989 and 1990,q
en2503,Q4576239,s
en2504,Q4576792,s
en2505,when did the philadelphia flyers win the cup,q
en2506,what is award received of ken thompson that is point in time is 1983-1-1,q
en2507,Q101081,s
en2508,on 1161-0-0 abraham ibn ezera started residing at what location,q
en2509,Q229032,s
en2510,is the the 2009 governor of arizona who was appointed to the position by barack obama,q
en2511,Q16885750,s
en2512,Q5107006,s
en2513,Q7519094,s
en2514,who received a best sound mixing academy award nomination for the last of the mohicans,q
en2515,who was a member of the order of canada and became prime minister in 1993,q
en2516,what prize did michale gough receive in 1979,q
en2517,Q105304,s
en2518,Q277536,s
en2519,Q488651,s
en2520,"what was crouching tiger, hidden dragon nominated for on the 73rd academy awards",q
en2521,Q219602,s
en2522,where is mark sanchez now,q
en2523,Q31391,s
en2524,what is award received of bob pettit that is point in time is 1956-0-0,q
en2525,in what year did the dodgers sweep the world series with a 4-0 record,q
en2526,the detroit pistons won the nba finals 4 games to 1 to become champions in what years,q
en2527,where do the seneca indians live that held the 34th canadian parliament,q
en2528,"in 1947, where did john paul stevens receive an education",q
en2529,Q5146,s
en2530,what is the official language of brazil now,q
en2531,Q5176750,s
en2532,when and what was the position held by deodoro da fonseca,q
en2533,Q192711,s
en2534,"what position did rajiv gandhi hold that ended on december 2, 1989",q
en2535,Q35715,s
en2536,which country borders with northern territory and runs along the 26th parallel south,q
en2537,Q388433,s
en2538,give me the position nutan was put up for in 1974,q
en2539,what football franchise won the 1952 pequeã±a copa del mundo de clubes championship and includes cristiano ronaldo as a team member in 2012,q
en2540,Q3040,s
en2541,what did hudson discover between 1610 and 1611,q
en2542,Q7599575,s
en2543,what is spouse of shirley jackson that is start time is 1940-0-0,q
en2544,"what location does the subject of the the film ""the life of a rock pop star"" avril lavigne currently live in",q
en2545,who were the leader in britain during ww2,q
en2546,Q13582570,s
en2547,which award did médecins sans frontières receive in 2006,q
en2548,what is the has effect and the health specialty of alcoholism,q
en2549,Q19185575,s
en2550,gisli jonsson replaced bertil ohlin in what position,q
en2551,Q15054580,s
en2552,who was the first pilot woman of india,q
en2553,Q50365049,s
en2554,who is the current prime minister of the governmental jurisdiction in which negasso gidada holds a governmental office,q
en2555,Q35171,s
en2556,who was the 22nd president,q
en2557,Q3104,s
en2558,what twinned authoritative body of norwich had a begin time of 1978-1-1,q
en2559,who contributed most to the creation of lupin the 3rd,q
en2560,where does the artist live now of the best damn world tour,q
en2561,Q7299047,s
en2562,what is winner and point in time of kareem abdul-jabbar has award received as naacp image award for outstanding literary work,q
en2563,who was the first actress to win the oscar back to back,q
en2564,Q1187392,s
en2565,what year did the little havana baseball team with the world series,q
en2566,"on may 21, 1989, what role did valery giscard d'estaing have",q
en2567,"who held his governmental position after may 26, 1993 and prime minister of pakistan in 1999",q
en2568,Q211386,s
en2569,when did the big earthquake hit san francisco,q
en2570,who are the people that own titan aerospace in 2012,q
en2571,Q397,s
en2572,what what is dead language has conjugation class latin third conjungation and also which starts with letter i,q
en2573,Q2074533,s
en2574,what is end cause and elected in of john stuart mill has position held as member of the 19th parliament of the united kingdom,q
en2575,who was the leader of france from 1079 until 2012,q
en2576,Q5515394,s
en2577,who did fred hollows marry on 1980-1-1,q
en2578,in what iso 3166-1 alpha-3 iq country was the first gulf war fought,q
en2579,"which country, the location of which is the first gulf war, has the largest army",q
en2580,where does abraham ibn ezra live thats start time is 1161-0-0,q
en2581,Q319218,s
en2582,Q483889,s
en2583,what is the religious order of the 14th dalai lama religion,q
en2584,Q315979,s
en2585,who was the prime minister of australia in 1979,q
en2586,"who was the us leader during wwii, that terminated his government position after 1940-01-18",q
en2587,which nations sign the treaty of paris in 1763,q
en2588,for which category was spike jonze suggested for the 72nd oscars,q
en2589,who was the 2011 coach of the team owned by jim irsay,q
en2590,Q6948316,s
en2591,who is the wife of medgar evers in 1951,q
en2592,Q148,s
en2593,who has built the stadiums which were rented by the central american games of 2013,q
en2594,Q5486614,s
en2595,who was the broncos first coach,q
en2596,"who's the leader of the location ,where the dog breed, pungsan originated at currently",q
en2597,Q312583,s
en2598,william pitt was replaced as 1st earl of chatham and prime minister of the united kingdom by which person,q
en2599,Q5440221,s
en2600,what bills did woodrow williams pass when he was president,q
en2601,Q2545449,s
en2602,Q530124,s
en2603,what is award received of shōji hamada that is point in time is 1968-1-1,q
en2604,Q26268243,s
en2605,what award did james d. watson receive in 1985,q
en2606,in the 2010 world cup which team had the player glen johnson,q
en2607,what is work location of thomas eakins that is point in time is 1868-1-1,q
en2608,what club does cristiano ronaldo play for in 2010 whose home arena is santiago bernabã©u stadium,q
en2609,who was the secretary of state under andrew jackson's presidency that died before 1857-10-07,q
en2610,Q72334,s
en2611,which writer was the first black woman to receive the nobel prize in literature in 1993,q
en2612,Q34436,s
en2613,ryan reynolds divorced who in 2011,q
en2614,find the athletes whose birthdate is 1882-04-26,q
en2615,Q3181731,s
en2616,which album did they might be giants release in september 1994,q
en2617,"what is the replaces for max aitken, 1st baron beaverbrook has position held as chancellor of the duchy of lancaster",q
en2618,lauren bacall was nominated in 1996 for what,q
en2619,who was president of the us when john stack was a teenager,q
en2620,Q149947,s
en2621,Q309996,s
en2622,when did publisher of pac-man and publication date,q
en2623,Q8355,s
en2624,what musical instruments did antonio vivaldi play when he was young,q
en2625,what future soviet dictator was in training to be a preist when he was turned on by marxism,q
en2626,who was the prime minister in 1958 of the location of the heart and mcdonald islands time zone,q
en2627,Q3667787,s
en2628,what position held alan shepard on november of 1963,q
en2629,Q1049145,s
en2630,name steve winwood's very first band,q
en2631,what award vicente aleixandre received in the year 1969,q
en2632,"in which country, in which the deputy minister of defense is a title, was the first gulf war fought",q
en2633,Q224,s
en2634,Q403,s
en2635,"where was ne daj se, nina first aired",q
en2636,what is award received of kathy bates that is statement is subject of is 63rd academy awards,q
en2637,what is employer of gilles deleuze that is end time is 1964-0-0,q
en2638,Q1161109,s
en2639,what award did aaliyah receive in the year 2000,q
en2640,in what years has the team that won the 1995 nba finals win championships,q
en2641,who is the author of the lupin the third anime,q
en2642,Q1069736,s
en2643,Q1091051,s
en2644,Q12746404,s
en2645,Q1387922,s
en2646,Q15119203,s
en2647,Q160774,s
en2648,Q1756737,s
en2649,Q181533,s
en2650,Q1907384,s
en2651,Q1935145,s
en2652,Q2409105,s
en2653,Q242352,s
en2654,Q2504602,s
en2655,Q2887960,s
en2656,Q2984013,s
en2657,Q3042255,s
en2658,Q3268036,s
en2659,Q3288108,s
en2660,Q3354894,s
en2661,Q4335295,s
en2662,Q4335297,s
en2663,Q4505468,s
en2664,Q4695022,s
en2665,Q5487383,s
en2666,Q567343,s
en2667,Q6393896,s
en2668,Q6470616,s
en2669,Q6556186,s
en2670,Q7097293,s
en2671,Q7097583,s
en2672,Q7533535,s
en2673,Q7628907,s
en2674,Q769377,s
en2675,Q8079711,s
en2676,what happened in bosnia in the 90s,q
en2677,Q9588,s
en2678,who was the president during the time the opponent of john hospers was in the office,q
en2679,Q566889,s
en2680,what was the significant event which happened to the sleepers in the year 1860,q
en2681,Q2914931,s
en2682,who was the first ever liverpool manager,q
en2683,Q312355,s
en2684,who's the current leader of bosnia,q
en2685,Q4287207,s
en2686,"on january 1, 2013 james cameron received which award",q
en2687,Q2256321,s
en2688,Q231395,s
en2689,Q428819,s
en2690,Q8060892,s
en2691,who was the person with chris rock when he was awarded the lunt-fontanne award for ensemble excellence,q
en2692,what year of the world series had the yankees as the winners and the cincinnati reds as the runner up,q
en2693,Q756994,s
en2694,"in 1952, j.b.s. haldane earned what accolade",q
en2695,Q213837,s
en2696,who won the worlds first super bowl,q
en2697,which politician that resigned from his position after 1829 was the secretary of state while andrew jackson was president,q
en2698,Q1255921,s
en2699,what is position held of liu xiaobo where start time is 2003-0-0,q
en2700,"which type of government system, is utilized currently, by the subject of the picture, russian_federation_(orthographic_projection)",q
en2701,Q2076187,s
en2702,Q2076208,s
en2703,Q4593848,s
en2704,Q7898476,s
en2705,which position david trimble holds and when did he select,q
en2706,Q152337,s
en2707,what is award received of george marshall that is point in time is 1959-5-4,q
en2708,Q522701,s
en2709,"on january 1, 2011, what was the currency of bonaire",q
en2710,Q189660,s
en2711,Q193869,s
en2712,Q28984,s
en2713,who preceded and who succeeded clovis i as king of franks,q
en2714,Q534192,s
en2715,Q618127,s
en2716,Q698489,s
en2717,"what year did the us presidential candidate who said ""our union: it must be preserved."" run for president",q
en2718,who was the first president of zimbabwe,q
en2719,"when and the place did victor hugo marry his spouse, adele foucher",q
en2720,Q28573,s
en2721,what country is guayaquil from who died in 1533,q
en2722,for which team did the nominee for the lpf most valuable player award play for in 2011,q
en2723,Q15678788,s
en2724,what is the name of the owner of the chrysler corporation 2011 who is also created the pacific halibut fishery,q
en2725,in what subject did linda nochlin major while attending new york university institute of fine arts,q
en2726,Q233947,s
en2727,what is together with and point in time of arthur lewis has award received as sveriges riksbank prize in economic sciences in memory of alfred nobel,q
en2728,when and for what did martin scorsese receive the honorary césar,q
en2729,who first settled in new zealand,q
en2730,Q7241513,s
en2731,what was the second position held by pierre de coubertin,q
en2732,who was us president during the admiralty islands campaign,q
en2733,Q57400,s
en2734,Q57407,s
en2735,who is the leader in vietnam in 2011,q
en2736,Q2944360,s
en2737,"what was the significant event celebrated in the honor of hans-georg gadamer on february 11, 2000",q
en2738,what is the name of the 15411-seat venue where the 2012 ncaa basketball tournament was held,q
en2739,what did maggie cheung talk about in her speech hen she was nominated for the cesar award for best actress,q
en2740,what is nominated for of ilya prigogine that is point in time is 1958-1-1,q
en2741,Q507137,s
en2742,who won best art direction when billy wilder won best picture,q
